date,text,username,tweet_to,times_retweeted,times_favorited,mentions,hashtags,bot_rating,likely_bot
2018-11-27 19:39:43+00:00,LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES https://youtu.be/RBLBAM-Vi3c via @YouTube,MelissaMae728,_,0,0,@YouTube,_,0.0024124820419756,False
2018-11-27 18:50:54+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube,Ladyinshoe1,_,0,1,@YouTube,_,0.0053637010034501,False
2018-11-27 05:39:05+00:00,"#SDconspiracytheories there’s a theory going around where the California fires were caused by lasers as well as some of the other west coast fires. There’s a photo of a house where most of it got burned, but the part that was intact had a perfect line of where it stopped burning.",Buddhadevine,shanedawson,0,30,_,#SDconspiracytheories,0.1599091325219053,False
2018-11-27 03:48:39+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube,joaniedbq4,_,0,0,@YouTube,_,0.0024124820419756,False
2018-11-27 03:13:24+00:00,#SDconspiracytheories What really causes California fires? Why did certain parts burn to ashes but others feet away are intact? Is weather change just a cover up story ? Could it be a gov made machine doing this ? Aliens ? Lasers ? Man controlled drones ??,LupitaE80543572,shanedawson,1,4,_,#SDconspiracytheories,0.5387761106184944,True
2018-11-27 02:10:07+00:00,California fires and lasers,Willow90817440,shanedawson,0,0,_,_,0.3192582041441614,False
2018-11-27 00:02:51+00:00,You should discuss the theory about california fires and why we have so many.besides lasers because I think personally lasers from the sky is dumb,alineh09599802,shanedawson,0,0,_,_,0.0365780528885832,False
2018-11-26 22:53:25+00:00,Laser beams started the California fires!,emancipated_D,shanedawson,0,0,_,_,0.0012616932230026,False
2018-11-26 22:01:35+00:00,I liked a @YouTube video http://youtu.be/haUnCzNeg5k?a Laser weapons are invisible to the naked eye! California Fires!,Spawnfntv,_,0,0,@YouTube,_,0.0282255522210501,False
2018-11-26 18:36:30+00:00,"No Freudian slip, perhaps he was referring 2 California fires that were NOT natural — entire sub-divisions “vaporized” how? PG&amp;E Smart meters installed Aluminum oxide sky trails killing ground level vegetation—add a laser spark GodBlessAmerica 4POTUS Country ",CAWPBT,TheMatrix47,0,5,_,_,0.0060434470460022,False
2018-11-26 16:40:42+00:00,yo im usually not into conspiracies and shit but i saw a post or 2 this past week that have me fully convinced these California fires are controlled by a laser making way for some kind of rail system.,smemzen,_,0,6,_,_,0.0020801266669107,False
2018-11-26 14:14:53+00:00,"I don’t blame you if it’s too soon, but I’ve seen some shit about lasers in the California fires. Talk about it? Love you daddy #SDconspiracytheories",JakeWil62941496,shanedawson,0,1,_,#SDconspiracytheories,0.2868686645806602,False
2018-11-26 08:42:43+00:00,Those California fires were started by “DEW” (direct energy weapons) blue lasers shot from the sky starting more fires all over the areas. They have caught the blue laser 3X’s on video. Imagine how many weren’t seen?? People better wake up the elites want to destroy this nation.,Upnparr,_,0,0,_,_,0.0020801266669107,False
2018-11-26 08:16:33+00:00,"@shanedawson The California fires being a government thing. You've seen those pics of the lasers, right? #SDconspiracytheories",Earthtocarly,_,0,1,@shanedawson,#SDconspiracytheories,0.0012616932230026,False
2018-11-26 07:36:47+00:00,#SDconspiracytheories California fires or lasers ?,brittanyrai16,_,0,3,_,#SDconspiracytheories,0.0012616932230026,False
2018-11-26 07:26:10+00:00,#SDconspiracytheories The first Landing On the Moon Being Fake..How was the flag Moving without no wind? Also the California Fires?? Government laser!?Also How Come No Tree's are Damaged,Sistershamspill,shanedawson,0,0,_,#SDconspiracytheories,0.5906777151076118,True
2018-11-26 06:25:39+00:00,DEW is referring to the California fires; photos showing laser beams starting many of them. ,JAHALPAIN1,StormIsUponUs,0,0,_,_,0.0022344951904619,False
2018-11-26 04:53:03+00:00,#SDconspiracytheories Theres a theory that the california fires were actually caused by lasers!! Search this!,silviamarie16,shanedawson,0,0,_,#SDconspiracytheories,0.6411460843222053,True
2018-11-26 04:08:39+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube,uawake,_,1,0,@YouTube,_,0.0060434470460022,False
2018-11-26 03:42:57+00:00,#SDconspiracytheories the government started the California fires??? I saw some photos of a laser beam shooting down on forests and stuff. Not sure if they were fake but could be interesting,charlize_mertes,shanedawson,0,1,_,#SDconspiracytheories,0.0019457839054003,False
2018-11-26 03:29:02+00:00,California fires? Lasers?,LifeBams,shanedawson,0,0,_,_,0.0527234837147535,False
2018-11-26 03:15:17+00:00,California fires and government lasers... #SDconspiracytheories,MermaidNokomis,shanedawson,0,1,_,#SDconspiracytheories,0.0028569400946129,False
2018-11-26 03:09:24+00:00,#SDconspiracytheories THE RECENT CALIFORNIA FIRES? AN UPDATE ON THE TRUM LASER WEAPON THEORY?? I am waiting. SO pumped for finally a new conspiracy theory vid!!,modotpc,shanedawson,0,1,_,#SDconspiracytheories,0.0019457839054003,False
2018-11-26 02:15:24+00:00,The one where the California fires are the result of the government shooting lasers for testing,alienguy666,shanedawson,0,1,_,_,0.0247020392430994,False
2018-11-26 02:12:36+00:00,the california fires are being caused by lasers that are shot by the government???? i don’t believe this but idk i’ll send it in to see what you can find @shanedawson #SDconspiracytheories,rachelllann8,_,0,1,@shanedawson,#SDconspiracytheories,0.0024124820419756,False
2018-11-26 01:39:37+00:00,Lasers and the California fires ,caitlynmevans,shanedawson,0,0,_,_,0.0038317559975942,False
2018-11-26 01:38:32+00:00,There's a conspiracy about the government using lasers and magnetic waves to start the recent California fires. #SDconspiracytheories,jaydenamize,_,0,4,_,#SDconspiracytheories,0.0042683062228309,False
2018-11-26 01:34:23+00:00,We need more info the California fires caused by lasers!! There’s been so many more photos that surfaced!!,MorrigannRosee,shanedawson,0,0,_,_,0.0031341292841239,False
2018-11-26 01:27:42+00:00,"Research the theories around the California fires, how so many photos capture a “laser” shooting from the sky, igniting some of the fires #SDconspiracytheories",Orxtic,shanedawson,0,1,_,#SDconspiracytheories,0.0127884311772461,False
2018-11-26 01:27:38+00:00,"I know this topic is kinda close to you and it just happened, but can you see if the California fires relate to the government using lasers theory that you once talked about in another video? Thank you, I love you #SDconspiracytheories @shanedawson",Kassie_Rachel,_,0,1,@shanedawson,#SDconspiracytheories,0.0017254576509718,False
2018-11-25 17:29:08+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube,WestAdrana,_,0,0,@YouTube,_,0.0127884311772461,False
2018-11-25 16:54:19+00:00,"There is evidence of atrocities by laser weapons used to cause the @california fires #AmericaUnderAttack by #DeepState interest and the #FakeNewsMedia is complicit, including @FoxNews for not reporting it. So sad! #NeverLose dedicated to @realDonaldTrump https://youtu.be/E1Xg8Gq1JzE",KLOEBLACK,_,0,1,@california @FoxNews @realDonaldTrump,#AmericaUnderAttack #DeepState #FakeNewsMedia #NeverLose,0.0028569400946129,False
2018-11-25 10:06:01+00:00,Proof! Lasers &amp; Directed Energy Weapons Used in 911 + California Fires https://youtu.be/Slg8p0zWJa8,mayers_philip,LionelMedia,2,9,_,_,0.0099223000945679,False
2018-11-24 21:57:51+00:00,INTELLIGENCE REPORT: California Fires [earthquakes?] Deep State Artificially Caused with Lazors [caught on camera] Article from American Intelligence Media 11/18/18 Report out that here is proof positive that those fires were artificially caused by lasers(caught on camera) ,DLMEsq_,MichaelCoudrey,1,1,_,_,0.0145436808630944,False
2018-11-24 20:39:24+00:00,COULD THIS BE WHY ..some houses burned and the trees next to them did not even get singed? WAS... WEAPONIZED LASER BEAM TECHNOLOGY USED ON CALIFORNIA FIRES??? https://youtu.be/BF_sITu5-T4 via @YouTube,DHoosseeff,_,0,1,@YouTube,_,0.3528904417922491,False
2018-11-24 18:21:45+00:00,"I know there is a way2 make a hand held directed energy weapon using simple cathode tubes to create a microwave beam like a hand gun! I am sure here is a ways 2use lasers from space or some other device to start fires! I have said California fires where deliberately being set,=?Y",BeAnEarthNut,_,1,0,_,_,0.0099223000945679,False
2018-11-24 18:21:21+00:00,SMOKING GUN TO CALIFORNIA FIRES....DIRECTED ENERGY LASERS https://www.davidicke.com/article/506656/directed-energy-lasers-used-california-fires-video,ArcturusRex,_,0,0,_,_,0.0321832202696962,False
2018-11-24 17:10:12+00:00,Laser weapons are invisible to the naked eye! California Fires! https://www.youtube.com/watch?v=haUnCzNeg5k&amp;feature=share,UpSt8FlyBoi518,_,0,0,_,_,0.5114515477139734,True
2018-11-24 15:04:05+00:00,"Melania Trump wears Dolce & Gabbana to celebrate Thanksgiving https://www.standard.co.uk/fashion/melania-trump-dolce-and-gabanna-thanksgiving-a3998216.html This is not news. Report on geo engineering, wether modification, weaponized lasers used in California fires, Chemtrails. This is news worth reporting.",dotalk2me,_,0,0,_,_,0.0189044167586513,False
2018-11-24 11:53:05+00:00,There is loads of stuff about lasers being used to cause the California fires aswell very strange,McroyBenjamin,LevanaLomma1,0,1,_,_,0.0038317559975942,False
2018-11-24 11:24:52+00:00,Are people really saying the government used laser beams to start the California fires? Good God,JDugudichi,_,27,70,_,_,0.0087506940092443,False
2018-11-24 04:05:12+00:00,@del_ninyo @RickinThe @RonMyers98 @Renokenopam @3rdmissouri @N_AmerSolutions @TheCheefReport @Jeffmyers0011 @RealJamesWoods @LionelMedia @Fmt1911Mark @realDonaldTrump @POTUS PROOF DIRECTED ENERGY LASERS STARTED CALIFORNIA FIRES TO CREATE AGENDA 21 WALKING CITY HIGH RISERS. ,Outofhere7,DeepStateExpose,4,4,@del_ninyo @RickinThe @RonMyers98 @Renokenopam @3rdmissouri @N_AmerSolutions @Jeffmyers0011 @RealJamesWoods @LionelMedia @Fmt1911Mark @realDonaldTrump @POTUS,_,0.0034565375041747,False
2018-11-24 02:06:50+00:00,PROOF OF DEW LASER STRIKES STARTING THE CALIFORNIA FIRES https://youtu.be/V-sTg8GmpIk via @YouTube,TommyWh46349083,_,0,0,@YouTube,_,0.0053637010034501,False
2018-11-24 00:38:08+00:00,Remember when people said laser weapons started the California fires ,IrishLarper,_,1,3,_,_,0.0017254576509718,False
2018-11-23 23:45:22+00:00,LASERS FROM THE SKY &amp; THE #CALIFORNIA FIRES https://youtu.be/RBLBAM-Vi3c via @YouTube #news #BREAKING #retweet,rogersreviews99,_,0,1,@YouTube,#CALIFORNIA #news #BREAKING #retweet,0.2031652586811576,False
2018-11-23 20:23:54+00:00,カルフォリニアの山火事は自作自演か……? ❨9.11と同じ❩ 【実際映像】 LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES https://m.youtube.com/watch?v=RBLBAM-Vi3c Cars With Skeletons Burned in CA Wildfire https://m.youtube.com/watch?fbclid=IwAR0gE3wWPfti49JQnXrMniFHDnd9K100Ll6RQAnRJs8oiRrZV9Fikz_4cY8&amp;time_continue=3&amp;v=4rmu2-P18Is,TMsuomynona,_,0,1,_,_,0.0060434470460022,False
2018-11-23 04:36:26+00:00,"things I ""learned"" from today's feast.....Lasers were spotted in the California fires....starting them.....it was started on purpose to herd everybody to more populated cities....and GOD gave my mother-in-law strength to live her shitty life....awesome..... ",LIBingtheLife,_,1,4,_,_,0.0047755755294263,False
2018-11-23 04:04:28+00:00,some people really out here thinking governement laser weapons are starting the California fires. these people are in a state of crisis and you're spreading misinformation for likes. wack.,Mawdern,_,0,2,_,_,0.0013090811965793,False
2018-11-22 20:28:33+00:00,them california fires are from the government they use lasers to start them search it up,Bankroll_Trap3r,_,1,1,_,_,0.0017254576509718,False
2018-11-22 19:52:11+00:00,*my family talking about the reason for the California fires* My brain: Don’t say it Don’t say it Don’t say it Don’t say it Don’t say it Don’t say it Me: “um actually it’s bc the governments shooting lasers to cause fires but ok”,AnnieeReid,_,3,30,_,_,0.0014187924969112,False
2018-11-22 17:11:07+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube @VetWithACause PLEASE PLEASE WATCH THIS MORE PROOF !!!!! Please keep this retweeted its so important ,sparky33583866,_,0,1,@YouTube @VetWithACause,_,0.0189044167586513,False
2018-11-22 16:22:06+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube ,sparky33583866,_,0,0,@YouTube,_,0.0189044167586513,False
2018-11-22 16:10:57+00:00,Someone really missed the point of what he's saying there But he also thinks the government has satellite lasers that started the California fires. How will your AR-15 stop a laser? A drone? A tank? Dumbass.... ,TakeThatEarth,MichaelCoudrey,2,6,_,_,0.0034565375041747,False
2018-11-22 15:56:39+00:00,"California Fires, Residents Blame PG&amp;A Electric. Claims Of Using Micro Wave And Lasers To Start Fires. Some Are Pointing To A Globalist Effort Of Control. Placing People In Large Cities To Control The Masses. Pointing To Document-Agenda 21 Known As Sustainable Development. ",TommyWh46349083,_,8,3,_,_,0.0053637010034501,False
2018-11-22 15:40:12+00:00,David Icke | Directed Energy Lasers Used in California Fires – Video https://defendressofsanity81.wordpress.com/2018/11/22/david-icke-directed-energy-lasers-used-in-california-fires-video/,defendressofsan,_,0,0,_,_,0.0127884311772461,False
2018-11-22 06:07:09+00:00,LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES https://youtu.be/RBLBAM-Vi3c via @YouTube,cperez98721,_,0,0,@YouTube,_,0.0165667522459698,False
2018-11-22 05:57:07+00:00,Meanwhile in #NorthernCalifornia Directed Energy Lasers Used in California Fires - Video #Climatechangehoax #DEW https://www.davidicke.com/article/506656/directed-energy-lasers-used-california-fires-video,Boristhesnake,realDonaldTrump,1,1,_,#NorthernCalifornia #Climatechangehoax #DEW,0.0068261748847738,False
2018-11-22 05:26:09+00:00,PHYSICIST REPORT 430 CALIFORNIA FIRES TARGETED BY LASER WEAPONS https://youtu.be/V24VKuLvQJo via @YouTube,bullscheitt,_,1,1,@YouTube,_,0.0758323567088094,False
2018-11-22 03:34:12+00:00,Directed Energy Lasers Used in California Fires - Video #Climatechangehoax #DEW https://www.davidicke.com/article/506656/directed-energy-lasers-used-california-fires-video,proletarius40,_,1,1,_,#Climatechangehoax #DEW,0.0042683062228309,False
2018-11-22 02:37:30+00:00,I added a video to a @YouTube playlist http://youtu.be/RBLBAM-Vi3c?a LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES,C2Pace,_,0,0,@YouTube,_,0.0020801266669107,False
2018-11-22 01:17:56+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube,FollowQanon,_,2,4,@YouTube,_,0.0127884311772461,False
2018-11-21 23:35:21+00:00,LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES https://www.youtube.com/attribution_link?a=tOVLfouu9aY&amp;u=%2Fwatch%3Fv%3DRBLBAM-Vi3c%26feature%3Dshare,bluethunder2012,_,0,0,_,_,0.2031652586811576,False
2018-11-21 23:32:07+00:00,California fires were started by lasers....see video proof! https://youtu.be/A58rYo_36JA,optionqueen,_,4,2,_,_,0.1415739106756708,False
2018-11-21 21:28:47+00:00,"It's last year, too. It seems like 911 to innocent Americans by demonic Americans. After all, it's not wildfires and nothing but the directed energy weapon that they boast of.￤""LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES"" https://youtu.be/RBLBAM-Vi3c",uofaeng,_,0,0,_,_,0.1599091325219053,False
2018-11-21 21:24:33+00:00,"California fires caused by laser drone plane Democrat party vsTrump's party to shift his hand for civil war, the damage real estate will be bought dirt cheap by Islamic , California will be turned into a Muslim State due to the fires.",Slade_wilson199,_,0,0,_,_,0.0527234837147535,False
2018-11-21 19:05:22+00:00,Directed Energy Lasers Used in #California Fires - Video http://ow.ly/Vbuu30mHlDE #DEW,realtruthreport,_,0,0,_,#California #DEW,0.0145436808630944,False
2018-11-21 19:01:27+00:00,Directed Energy Lasers Used in #California Fires - Video http://ow.ly/Vbuu30mHlDE #DEW,davidicke,_,139,180,_,#California #DEW,0.0024124820419756,False
2018-11-21 18:00:50+00:00,I added a video to a @YouTube playlist http://youtu.be/RBLBAM-Vi3c?a LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES,quandary121,_,0,0,@YouTube,_,0.0859040924365372,False
2018-11-21 18:00:18+00:00,I liked a @YouTube video http://youtu.be/RBLBAM-Vi3c?a LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES,quandary121,_,0,0,@YouTube,_,0.0859040924365372,False
2018-11-21 17:52:55+00:00,I added a video to a @YouTube playlist http://youtu.be/haUnCzNeg5k?a Laser weapons are invisible to the naked eye! California Fires!,oib9,_,0,0,@YouTube,_,0.0758323567088094,False
2018-11-21 17:12:01+00:00,">'Laser'&lt; Amongst other methods yes. Where is your evidence laser beams from space did not ignite California fires?.. Presumably you've gathered conclusive evidence that weaponized satellites/ space tech does not exist, correct? And you've inspected the damage? Waiting...",nickmyer,NancyBinneyish,0,0,_,_,0.0145436808630944,False
2018-11-21 16:39:42+00:00,https://www.facebook.com/100000593553961/posts/2385163448180084/ @shanedawson follow up to lasers causing California fires please?! ^~^,MorrigannRosee,_,0,0,@shanedawson,_,0.0031341292841239,False
2018-11-21 14:46:52+00:00,"I was telling my dad about the California fires being caused by lasers and the government. He shakes his paper at me and goes “Stop talking about flat earth. You’ve told me about it 10 times this week.” I mean yea, but conspiracy theories are my favorite.",Shelberific12,_,0,0,_,_,0.0099223000945679,False
2018-11-21 07:26:10+00:00,"2). CALIFORNIA FIRES Bullet Train Project,PGE, JBrown, DFeinstein’s, XBacerra, BHO, EHolder,HRC, GNewsom(new Staff HRC Staff) California is under attack &amp; lives don’t matter here as we’ve seen! Direct Energy Weapons DEW - LASER-ARMED UAV U.S. Space Force",diananewman19,MMlle,0,0,_,_,0.0031341292841239,False
2018-11-21 04:50:46+00:00,"Now the conspiracy nuts are claiming that the California fires have been started by ""directed energy weapons testing"", aka laser beam shot from the sky, by a secret liberal military, in their depopulation efforts of... https://www.facebook.com/1835284227/posts/10210535939394802/",Kev_Obrien,_,0,0,_,_,0.3528904417922491,False
2018-11-21 03:46:25+00:00,"California fires, blue laser’s caught on video, PG&amp;E’s culpability (owned by Rothchild’s &amp; Rockefeller’s), also burning DNA evidence in houses of child/sex/ritualistic of famous people in Malibu.",MiriamMissyKirk,RealSheilaZ,1,6,_,_,0.0038317559975942,False
2018-11-21 03:43:16+00:00,LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES https://youtu.be/RBLBAM-Vi3c via @YouTube,bethelight11_11,_,0,0,@YouTube,_,0.0165667522459698,False
2018-11-21 03:09:25+00:00,LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES https://youtu.be/RBLBAM-Vi3c via @YouTube,MongoMogito,_,0,0,@YouTube,_,0.0594248020027063,False
2018-11-21 01:15:55+00:00,People who think lasers are the cause of the California fires must have an IQ of a half-ripe green tomato.,RAMEKON,_,0,0,_,_,0.0024124820419756,False
2018-11-21 00:35:50+00:00,I added a video to a @YouTube playlist http://youtu.be/6cetklK5ZGo?a IS This DEW LASER Responsible For New California Fires?,videotycoon,_,0,0,@YouTube,_,0.1104637682719471,False
2018-11-20 21:50:40+00:00,"This is from a couple of months ago, but it is vivid proof that the California Fires we're set using lasers. No normal fire turns a huge semi truck into dust. https://youtu.be/UpktcxCJfWk",HrollAugur,_,1,1,_,_,0.0527234837147535,False
2018-11-20 21:11:19+00:00,Are people really saying the government used laser beams to start the California fires? Good god,PatriotsSBLV,_,0,1,_,_,0.0022344951904619,False
2018-11-20 20:39:57+00:00,The California fires were started by government lasers ,SheWannaBeLayy,_,6,19,_,_,0.0022344951904619,False
2018-11-20 19:02:34+00:00,California Fires. Lasers and power.. https://youtu.be/X1LrKTCLDmM,JeanneBizeau,_,0,0,_,_,0.0013611897321404,False
2018-11-20 18:46:46+00:00,California fires=Smart meters+DEWS laser weapons from the skies. https://www.facebook.com/andrew.bailey.77736310/posts/2014955301894976,BatcaveBatmo,MucciTina,0,1,_,_,0.0068261748847738,False
2018-11-20 17:56:41+00:00,Speculation as to lasers being used by the government to start California fires. ,Elantara,_,0,0,_,_,0.001634714911598,False
2018-11-20 17:15:16+00:00,"Space Force is still coming, folks. It's the only way to stop the Deep State Secret Space Lasers causing all the California fires! Bad!",dogaldtrump,williamlegate,1,7,_,_,0.0038317559975942,False
2018-11-20 13:42:48+00:00,"8:40 am: *Logs on, sees an entire thread blaming the government for using a powerful laser to start the California fires. * 8:43 am: *logs off*",DylanRayMiller,_,1,2,_,_,0.0026183131920431,False
2018-11-20 12:10:58+00:00,3 Visible Laser Strikes Prove DEWs Used in 911 California Fires http://stateofthenation2012.com/?p=108567,doorknobcharlie,jeffw355,0,0,_,_,0.0068261748847738,False
2018-11-20 08:23:52+00:00,IS This DEW LASER Responsible For New California Fires? https://youtu.be/6cetklK5ZGo via @YouTube,bullscheitt,_,1,1,@YouTube,_,0.0758323567088094,False
2018-11-20 07:30:28+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube,deeDORT,_,0,0,@YouTube,_,0.2031652586811576,False
2018-11-20 07:30:12+00:00,I liked a @YouTube video http://youtu.be/haUnCzNeg5k?a Laser weapons are invisible to the naked eye! California Fires!,deeDORT,_,0,0,@YouTube,_,0.2031652586811576,False
2018-11-20 03:27:29+00:00,LASERS FROM THE SKY &amp; THE CALIFORNIA FIRES https://youtu.be/RBLBAM-Vi3c via @YouTube,Psyops2,_,2,1,@YouTube,_,0.0974138911904893,False
2018-11-20 02:34:37+00:00,Proof! Lasers (DEW) Directed Energy Weapons Used in 911 California Fires http://www.youtube.com/watch?feature=player_embedded&amp;v=Slg8p0zWJa8 https://darrellhines.wordpress.com/2018/11/20/proof-lasers-dew-directed-energy-weapons-used-in-911-california-fires/,Darrellmhines,_,0,1,_,_,0.0321832202696962,False
2018-11-20 01:46:47+00:00,There’s allot of buzz that the California fires were caused by lasers. There’s supposedly eyewitness reports of beams of light coming from the sky. Is it true? . This seems purdy strange... ,KeithAllanTex,_,0,0,_,_,0.0216032169551468,False
2018-11-19 23:16:17+00:00,Is our government starting the California fires with military lasers? WE WANT THE TRUTH WE DEMAND THE TRUTH https://youtu.be/SETvyRgMTrM,DEA3872,_,0,0,_,_,0.0026183131920431,False
2018-11-19 23:11:48+00:00,@realDonaldTrump @vp @JudicialWatch @TheJusticeDept @FoxNews Is the government using lasers to start the California fires??? WE WANT THE TRUTH https://youtu.be/ZWvuPcurB6Q,DEA3872,_,0,0,@realDonaldTrump @VP @JudicialWatch @TheJusticeDept @FoxNews,_,0.0026183131920431,False
2018-11-19 23:11:48+00:00,Conspiracists Blame California Fires on Airborne Laser Guns https://www.thedailybeast.com/conspiracists-blame-california-fires-on-airborne-laser-guns #qanon #maga #WWG1WGA #CaliforniaFires,1st_infantry,_,0,0,_,#qanon #maga #WWG1WGA #CaliforniaFires,0.0022344951904619,False
2018-11-19 23:09:47+00:00,@realDonaldTrump @vp @JudicialWatch @TheJusticeDept @FoxNews Is the government using lasers to start the California fires??? WE WANT THE TRUTH https://youtu.be/95XBOEXUrnQ,DEA3872,_,1,1,@realDonaldTrump @VP @JudicialWatch @TheJusticeDept @FoxNews,_,0.0026183131920431,False
2018-11-19 22:52:22+00:00,"3 Visible Laser Strikes Prove DEWs Used in 911 California Fires | SOTN: Alternative News, Analysis &amp; Commentary https://stateofthenation2012.com/?p=108567",BKaysac,_,4,6,_,_,0.0365780528885832,False
2018-11-19 20:55:35+00:00,At least two of the pics here are from things completely unrelated to the California fires and unrelated to California in general even. Also the “laser” that last pic is clearly just a lense flare. The dudes just got his tin foil hat on ,kattrice96,bbzaftig,0,1,_,_,0.001634714911598,False
2018-11-19 20:53:32+00:00,https://youtu.be/5u_-0JAMd0g Are the California fires part of U.N. Agenda 21 plan to get people to move into cities &amp; off of the land?! Are directed energy lasers/frequencies being used to INTENTIONALLY start fires? Please watch this by @Lisa_Haven &amp;research.,2018MAGAMidTrmT,_,113,91,@Lisa_Haven,_,0.1599091325219053,False
2018-11-19 19:25:07+00:00,That the California fires were started by lasers to clear a path for the bullet train.,DemofIniquity,Freeyourmindkid,0,5,_,_,0.0038317559975942,False
2018-11-19 19:15:55+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube #channel4news,deffmick,_,0,0,@YouTube,#channel4news,0.0127884311772461,False
2018-11-19 18:59:58+00:00,Conspiracists Blame California Fires on Airborne Laser Guns - at least they don't blame it on Soros (yet) https://thebea.st/2A2RFDY?source=twitter&amp;via=desktop via @thedailybeast,LaurentFranckx,_,0,0,@thedailybeast,_,0.0014828129117616,False
2018-11-19 18:45:34+00:00,Conspiracists Blame California Fires on Airborne Laser Guns https://www.thedailybeast.com/conspiracists-blame-california-fires-on-airborne-laser-guns,avatarjoshua,_,0,0,_,_,0.0974138911904893,False
2018-11-19 18:33:28+00:00,"No file cabinets, jewelry or coins or any metal left in the California fires wake suggests this fire is different from others. Laser beam induced just like the falling of the WTC is my best guess.",emann22,_,0,1,_,_,0.2031652586811576,False
2018-11-19 18:30:00+00:00,Go to YouTube and search DEW Lasers / California fires. Forest Management has Nothing to do with what's happening there. ,RationalPolice,sistronk,1,1,_,_,0.0038317559975942,False
2018-11-19 17:58:08+00:00,there really be people who fully believe that the California fires were government lasers,Dadaduhsilva,_,0,1,_,_,0.0013611897321404,False
2018-11-19 17:49:06+00:00,"@dbongino The same laser weapons used to start the California fires were used to turn the Twin Towers into dust. A drone with a laser, can't be seen and can't be heard. Why did all the houses burn but the actual woods didn't?",BolesBrother,_,0,0,@dbongino,_,0.0974138911904893,False
2018-11-19 17:19:54+00:00,"""3 Visible Laser Strikes Prove DEWs Used in 911 California Fires"" https://themillenniumreport.com/2018/11/19/3-visible-laser-strikes-prove-dews-used-in-911-california-fires/ #news #feedly",MyLoudCloud,_,0,0,_,#news #feedly,0.0467737825040808,False
2018-11-19 17:12:03+00:00,I can’t believe I really saw someone say the government started the California fires with a laser beam shooting from the sky,oliviarose_la,_,1,1,_,_,0.0013611897321404,False
2018-11-19 15:17:37+00:00,Dear Family Members: The article below proves DEWs are used to attack us. This may be the trigger Trump will use to bring in Martial Law. 3 Visible Laser Strikes Prove DEWs Used in 911 California Fires – The Millennium Report https://themillenniumreport.com/2018/11/19/3-visible-laser-strikes-prove-dews-used-in-911-california-fires/,marty_didier,_,0,0,_,_,0.0031341292841239,False
2018-11-19 14:25:33+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube @LorraineF52 @lolly2nd @beck_ann4 @GIJoeOPS,lolly2nd,_,0,0,@YouTube @LorraineF52 @lolly2nd @beck_ann4 @GIJoeOPS,_,0.0189044167586513,False
2018-11-19 13:03:56+00:00,I doubt space lasers caused the california fires. Have you ever tried to allign a laser? massive pain in the arse. ,fredericoco5,MichaelCoudrey,0,0,_,_,0.0014828129117616,False
2018-11-19 12:34:54+00:00,3 Visible Laser Strikes Prove DEWs Used in 911 California Fires - https://www.therussophile.org/3-visible-laser-strikes-prove-dews-used-in-911-california-fires.html/,therussophile,_,0,0,_,_,0.1599091325219053,False
2018-11-19 11:58:18+00:00,3 Visible Laser Strikes Prove DEWs Used in 911 California Fires https://www.therussophile.org/3-visible-laser-strikes-prove-dews-used-in-911-california-fires.html/,therussophile,_,0,0,_,_,0.1599091325219053,False
2018-11-19 11:19:05+00:00,Laser weapons are invisible to the naked eye! California Fires! https://youtu.be/haUnCzNeg5k via @YouTube,TransformNow2Q,_,0,0,@YouTube,_,0.0216032169551468,False
2018-11-19 10:21:27+00:00,DEW - BLUE LASERS FROM THE SKY &amp; CALIFORNIA FIRES https://youtu.be/WZ4Qpi7pdKc via @YouTube. WHAT THE HECK???? ,VickieLFisher,_,0,2,@YouTube,_,0.0077240548795219,False
